stkcd,dealseq,inscode,biddercode,price_normal,shares,policy_flag
'300013,38,INBK53,INBK53_1,1.083333333,300,0
'300013,38,INBK2,INBK2_1,1.06,300,0
'300013,38,INBK22,INBK22_4,1.055555556,300,0
'300013,38,INBK44,INBK44_1,1.055555556,300,0
'300013,38,INBK63,INBK63_2,1.044444444,300,0
'300013,38,INBK68,INBK68_7,1.033333333,50,0
'300013,38,INBK5,INBK5_2,1.022222222,200,0
'300013,38,FUND11,FUND11_5,1,220,0
'300013,38,FUND11,FUND11_7,1,300,0
'300013,38,INBK20,INBK20_5,1,300,0
'300013,38,FUND17,FUND17_6,1,300,0
'300013,38,FUND17,FUND17_9,1,300,0
'300013,38,FUND17,FUND17_10,1,300,0
'300013,38,INBK33,INBK33_4,1,300,0
'300013,38,FUND23,FUND23_21,1,300,0
'300013,38,FUND23,FUND23_24,1,140,0
'300013,38,FUND23,FUND23_40,1,150,0
'300013,38,FUND23,FUND23_44,1,300,0
'300013,38,FUND23,FUND23_55,1,280,0
'300013,38,FUND23,FUND23_69,1,100,0
'300013,38,FUND53,FUND53_16,1,300,0
'300013,38,FUND53,FUND53_19,1,300,0
'300013,38,FUND53,FUND53_20,1,300,0
'300013,38,INBK58,INBK58_1,0.988888889,300,0
'300013,38,INBK74,INBK74_2,0.972222222,300,0
'300013,38,FUND6,FUND6_3,0.966111111,300,0
'300013,38,FUND6,FUND6_6,0.966111111,300,0
'300013,38,FUND6,FUND6_19,0.966111111,300,0
'300013,38,INBK41,INBK41_1,0.944444444,300,0
'300013,38,FUND59,FUND59_2,0.944444444,100,0
'300013,38,INBK77,INBK77_36,0.92,300,0
'300013,38,INBK77,INBK77_40,0.92,300,0
'300013,38,TRST30,TRST30_6,0.916666667,300,0
'300013,38,TRST39,TRST39_5,0.913888889,300,0
'300013,38,FUND52,FUND52_9,0.911111111,300,0
'300013,38,INBK35,INBK35_3,0.91,100,0
'300013,38,FUND4,FUND4_12,0.902777778,300,0
'300013,38,FUND55,FUND55_11,0.894444444,300,0
'300013,38,INBK72,INBK72_1,0.894444444,300,0
'300013,38,INBK34,INBK34_1,0.888888889,300,0
'300013,38,FUND19,FUND19_6,0.888888889,300,0
'300013,38,INBK67,INBK67_4,0.888888889,240,0
'300013,38,FUND59,FUND59_2,0.888888889,100,0
'300013,38,FUND53,FUND53_36,0.875,300,0
'300013,38,FUND53,FUND53_37,0.875,300,0
'300013,38,INBK67,INBK67_1,0.875,300,0
'300013,38,INBK21,INBK21_1,0.866666667,300,0
'300013,38,TRST39,TRST39_1,0.862777778,150,0
'300013,38,INBK35,INBK35_3,0.855,100,0
'300013,38,INBK8,INBK8_10,0.84,300,0
'300013,38,INBK13,INBK13_8,0.837777778,300,0
'300013,38,FUND2,FUND2_21,0.833333333,300,0
'300013,38,FUND2,FUND2_35,0.833333333,300,0
'300013,38,FUND2,FUND2_38,0.833333333,300,0
'300013,38,FUND52,FUND52_5,0.833333333,300,0
'300013,38,FUND52,FUND52_8,0.833333333,300,0
'300013,38,INBK70,INBK70_1,0.833333333,300,0
'300013,38,FUND59,FUND59_2,0.833333333,100,0
'300013,38,INBK77,INBK77_38,0.833333333,300,0
'300013,38,INBK77,INBK77_45,0.833333333,300,0
'300013,38,INBK35,INBK35_3,0.796666667,100,0
'300013,38,TRST14,TRST14_2,0.783333333,300,0
'300013,38,INBK10,INBK10_1,0.777777778,300,0
'300013,38,INBK59,INBK59_1,0.777777778,300,0
'300013,38,FINC30,FINC30_1,0.777777778,300,0
'300013,38,TRST39,TRST39_1,0.766666667,150,0
'300013,38,FUND28,FUND28_12,0.732222222,300,0
'300013,38,INBK12,INBK12_4,0.722222222,300,0
'300013,38,FINC24,FINC24_1,0.722222222,300,0
'300013,38,FUND39,FUND39_23,0.694444444,300,0
'300013,38,FUND28,FUND28_11,0.666666667,300,0
'300013,38,INBK64,INBK64_1,0.666666667,300,0
'300013,38,INBK71,INBK71_4,0.655555556,300,0
'300013,38,INBK24,INBK24_1,0.652777778,300,0
'300013,38,FUND27,FUND27_10,0.555555556,300,0
'300013,38,FUND27,FUND27_11,0.555555556,300,0
'300013,38,FINC28,FINC28_1,0.486111111,300,0
'300014,38,FUND26,FUND26_21,1.486199575,440,0
'300014,38,FUND26,FUND26_33,1.486199575,440,0
'300014,38,FUND53,FUND53_17,1.380042463,440,0
'300014,38,FUND53,FUND53_19,1.380042463,440,0
'300014,38,INBK5,INBK5_2,1.326963907,100,0
'300014,38,FUND48,FUND48_3,1.326963907,440,0
'300014,38,FUND48,FUND48_7,1.326963907,440,0
'300014,38,FUND53,FUND53_36,1.326963907,440,0
'300014,38,FUND53,FUND53_38,1.326963907,440,0
'300014,38,FUND53,FUND53_51,1.326963907,440,0
'300014,38,FUND53,FUND53_54,1.326963907,440,0
'300014,38,FUND53,FUND53_64,1.326963907,260,0
'300014,38,QFII2,QFII2_1,1.27388535,430,0
'300014,38,FUND17,FUND17_6,1.27388535,440,0
'300014,38,FUND17,FUND17_9,1.27388535,440,0
'300014,38,FUND17,FUND17_10,1.27388535,440,0
'300014,38,FUND17,FUND17_12,1.27388535,440,0
'300014,38,FUND58,FUND58_1,1.27388535,440,0
'300014,38,FUND58,FUND58_5,1.27388535,440,0
'300014,38,FUND58,FUND58_6,1.27388535,440,0
'300014,38,FUND7,FUND7_5,1.220806794,250,0
'300014,38,FUND21,FUND21_6,1.220806794,300,0
'300014,38,TRST19,TRST19_1,1.220806794,440,0
'300014,38,FINC19,FINC19_1,1.220806794,440,0
'300014,38,FUND53,FUND53_23,1.220806794,100,0
'300014,38,TRST32,TRST32_6,1.220806794,440,0
'300014,38,TRST40,TRST40_1,1.220806794,260,0
'300014,38,INBK9,INBK9_1,1.215498938,440,0
'300014,38,FUND10,FUND10_15,1.214437367,440,0
'300014,38,INBK74,INBK74_2,1.210191083,440,0
'300014,38,INBK49,INBK49_1,1.204883227,440,0
'300014,38,INBK2,INBK2_4,1.199575372,440,0
'300014,38,INBK15,INBK15_3,1.194267516,440,0
'300014,38,INBK57,INBK57_1,1.194267516,440,0
'300014,38,TRST25,TRST25_1,1.178343949,440,0
'300014,38,FUND1,FUND1_2,1.171974522,440,0
'300014,38,FUND1,FUND1_7,1.171974522,440,0
'300014,38,INBK21,INBK21_1,1.167728238,440,0
'300014,38,FUND23,FUND23_22,1.167728238,100,0
'300014,38,INBK46,INBK46_1,1.167728238,220,0
'300014,38,FUND45,FUND45_2,1.167728238,200,0
'300014,38,INBK73,INBK73_5,1.167728238,440,0
'300014,38,FUND18,FUND18_3,1.146496815,440,0
'300014,38,FUND18,FUND18_13,1.146496815,440,0
'300014,38,FUND10,FUND10_6,1.14118896,440,0
'300014,38,FUND10,FUND10_12,1.14118896,300,0
'300014,38,FUND10,FUND10_14,1.14118896,440,0
'300014,38,FUND10,FUND10_19,1.14118896,440,0
'300014,38,FUND55,FUND55_9,1.14118896,100,0
'300014,38,FUND55,FUND55_10,1.14118896,440,0
'300014,38,FUND55,FUND55_11,1.14118896,440,0
'300014,38,INBK54,INBK54_3,1.133227176,440,0
'300014,38,FINC2,FINC2_1,1.114649682,440,0
'300014,38,INBK10,INBK10_1,1.114649682,440,0
'300014,38,FINC5,FINC5_1,1.114649682,440,0
'300014,38,FUND14,FUND14_2,1.114649682,400,0
'300014,38,INBK27,INBK27_9,1.114649682,440,0
'300014,38,INBK48,INBK48_4,1.114649682,340,0
'300014,38,FUND52,FUND52_11,1.114649682,440,0
'300014,38,INBK66,INBK66_1,1.114649682,100,0
'300014,38,INBK75,INBK75_1,1.114649682,440,0
'300014,38,INBK9,INBK9_2,1.093949045,440,0
'300014,38,TRST13,TRST13_1,1.093949045,100,0
'300014,38,INBK48,INBK48_1,1.093949045,340,0
'300014,38,FINC21,FINC21_1,1.093949045,440,0
'300014,38,FINC30,FINC30_1,1.093418259,440,0
'300014,38,INBK68,INBK68_7,1.082802548,100,0
'300014,38,TRST30,TRST30_6,1.072186837,440,0
'300014,38,TRST30,TRST30_18,1.072186837,200,0
'300014,38,FINC7,FINC7_1,1.061571125,440,0
'300014,38,INBK33,INBK33_4,1.061571125,440,0
'300014,38,FUND20,FUND20_5,1.061571125,300,0
'300014,38,INBK44,INBK44_1,1.061571125,440,0
'300014,38,INBK46,INBK46_1,1.061571125,220,0
'300014,38,FUND36,FUND36_3,1.061571125,300,0
'300014,38,INBK53,INBK53_1,1.061571125,440,0
'300014,38,INSN7,INSN7_5,1.061571125,100,0
'300014,38,INBK62,INBK62_1,1.061571125,100,0
'300014,38,FUND53,FUND53_16,1.061571125,440,0
'300014,38,FUND53,FUND53_20,1.061571125,440,0
'300014,38,INBK66,INBK66_1,1.061571125,200,0
'300014,38,TRST30,TRST30_3,1.061571125,440,0
'300014,38,TRST30,TRST30_9,1.061571125,440,0
'300014,38,TRST30,TRST30_11,1.061571125,440,0
'300014,38,FINC32,FINC32_1,1.061571125,440,0
'300014,38,TRST32,TRST32_1,1.061571125,440,0
'300014,38,TRST32,TRST32_2,1.061571125,440,0
'300014,38,TRST32,TRST32_3,1.061571125,440,0
'300014,38,TRST32,TRST32_4,1.061571125,440,0
'300014,38,TRST32,TRST32_5,1.061571125,440,0
'300014,38,TRST32,TRST32_7,1.061571125,440,0
'300014,38,INBK70,INBK70_1,1.061571125,440,0
'300014,38,INBK77,INBK77_35,1.061571125,440,0
'300014,38,INBK77,INBK77_38,1.061571125,440,0
'300014,38,INBK77,INBK77_45,1.061571125,440,0
'300014,38,TRST22,TRST22_1,1.060509554,310,0
'300014,38,INBK2,INBK2_1,1.050955414,440,0
'300014,38,INBK41,INBK41_1,1.035031847,440,0
'300014,38,INBK7,INBK7_2,1.01910828,440,0
'300014,38,INBK8,INBK8_10,1.008492569,440,0
'300014,38,INBK27,INBK27_3,1.008492569,400,0
'300014,38,FUND57,FUND57_1,1.008492569,440,0
'300014,38,FUND57,FUND57_2,1.008492569,350,0
'300014,38,FUND57,FUND57_4,1.008492569,440,0
'300014,38,FUND57,FUND57_32,1.008492569,200,0
'300014,38,INBK77,INBK77_34,1.008492569,440,0
'300014,38,INBK50,INBK50_3,1.003184713,440,0
'300014,38,FUND15,FUND15_8,1,100,0
'300014,38,FUND15,FUND15_9,1,440,0
'300014,38,FUND15,FUND15_10,1,440,0
'300014,38,FUND15,FUND15_11,1,440,0
'300014,38,FUND15,FUND15_12,1,440,0
'300014,38,FUND15,FUND15_13,1,300,0
'300014,38,FUND15,FUND15_17,1,200,0
'300014,38,FUND15,FUND15_21,1,440,0
'300014,38,FUND15,FUND15_22,1,440,0
'300014,38,FUND15,FUND15_23,1,440,0
'300014,38,FUND15,FUND15_24,1,100,0
'300014,38,FUND15,FUND15_26,1,440,0
'300014,38,FUND12,FUND12_4,0.997876858,440,0
'300014,38,FUND12,FUND12_9,0.997876858,440,0
'300014,38,FUND12,FUND12_11,0.997876858,440,0
'300014,38,INBK48,INBK48_4,0.981953291,100,0
'300014,38,FINC24,FINC24_1,0.981953291,440,0
'300014,38,INBK42,INBK42_1,0.98089172,440,0
'300014,38,INBK67,INBK67_4,0.976645435,360,0
'300014,38,TRST31,TRST31_1,0.976645435,440,0
'300014,38,FUND6,FUND6_3,0.97133758,440,0
'300014,38,FUND6,FUND6_6,0.97133758,440,0
'300014,38,FUND6,FUND6_18,0.97133758,440,0
'300014,38,INBK13,INBK13_8,0.97133758,440,0
'300014,38,TRST15,TRST15_1,0.964968153,440,0
'300014,38,INBK35,INBK35_3,0.963906582,150,0
'300014,38,TRST23,TRST23_1,0.955944798,200,0
'300014,38,FUND11,FUND11_5,0.955414013,220,0
'300014,38,FUND11,FUND11_7,0.955414013,440,0
'300014,38,INBK19,INBK19_1,0.955414013,300,0
'300014,38,INBK19,INBK19_2,0.955414013,400,0
'300014,38,INBK22,INBK22_4,0.955414013,440,0
'300014,38,FUND19,FUND19_3,0.955414013,300,0
'300014,38,FUND34,FUND34_18,0.955414013,440,0
'300014,38,FUND34,FUND34_22,0.955414013,440,0
'300014,38,FUND34,FUND34_24,0.955414013,440,0
'300014,38,FUND34,FUND34_27,0.955414013,440,0
'300014,38,FUND34,FUND34_36,0.955414013,440,0
'300014,38,INBK59,INBK59_1,0.955414013,440,0
'300014,38,TRST27,TRST27_1,0.955414013,440,0
'300014,38,INBK61,INBK61_1,0.955414013,440,0
'300014,38,INBK62,INBK62_1,0.955414013,100,0
'300014,38,FUND53,FUND53_37,0.955414013,440,0
'300014,38,INBK66,INBK66_1,0.955414013,140,0
'300014,38,FUND57,FUND57_7,0.955414013,300,0
'300014,38,FUND57,FUND57_27,0.955414013,440,0
'300014,38,INBK69,INBK69_15,0.955414013,440,0
'300014,38,INBK77,INBK77_36,0.955414013,440,0
'300014,38,INBK77,INBK77_40,0.955414013,440,0
'300014,38,INBK5,INBK5_2,0.944798302,340,0
'300014,38,INBK63,INBK63_2,0.944798302,440,0
'300014,38,TRST39,TRST39_1,0.935774947,220,0
'300014,38,INBK3,INBK3_3,0.93418259,440,0
'300014,38,FUND9,FUND9_16,0.93418259,200,0
'300014,38,FUND9,FUND9_18,0.93418259,440,0
'300014,38,FUND9,FUND9_20,0.93418259,440,0
'300014,38,FUND9,FUND9_24,0.93418259,440,0
'300014,38,INBK26,INBK26_3,0.93418259,440,0
'300014,38,FUND56,FUND56_6,0.93418259,440,0
'300014,38,FUND56,FUND56_19,0.93418259,300,0
'300014,38,FINC26,FINC26_1,0.928874735,440,0
'300014,38,TRST29,TRST29_1,0.928874735,280,0
'300014,38,FUND52,FUND52_8,0.928874735,440,0
'300014,38,INBK28,INBK28_5,0.912951168,440,0
'300014,38,FUND28,FUND28_12,0.911889597,440,0
'300014,38,INBK22,INBK22_1,0.907643312,100,0
'300014,38,FUND27,FUND27_11,0.902335457,440,0
'300014,38,FUND52,FUND52_5,0.902335457,440,0
'300014,38,FUND52,FUND52_9,0.902335457,440,0
'300014,38,FUND59,FUND59_2,0.902335457,200,0
'300014,38,INBK35,INBK35_3,0.893312102,150,0
'300014,38,FUND16,FUND16_9,0.891719745,440,0
'300014,38,INBK58,INBK58_1,0.887473461,440,0
'300014,38,INBK72,INBK72_1,0.887473461,440,0
'300014,38,INBK67,INBK67_1,0.874734607,440,0
'300014,38,FUND8,FUND8_1,0.854564756,440,0
'300014,38,FUND2,FUND2_21,0.8492569,440,0
'300014,38,FUND2,FUND2_35,0.8492569,440,0
'300014,38,FUND2,FUND2_37,0.8492569,440,0
'300014,38,FUND2,FUND2_38,0.8492569,440,0
'300014,38,FUND23,FUND23_21,0.8492569,440,0
'300014,38,FUND23,FUND23_24,0.8492569,160,0
'300014,38,FUND23,FUND23_39,0.8492569,440,0
'300014,38,FUND23,FUND23_40,0.8492569,200,0
'300014,38,FUND23,FUND23_44,0.8492569,440,0
'300014,38,FUND23,FUND23_46,0.8492569,440,0
'300014,38,FUND23,FUND23_69,0.8492569,100,0
'300014,38,FUND23,FUND23_90,0.8492569,440,0
'300014,38,FUND28,FUND28_11,0.8492569,440,0
'300014,38,INBK62,INBK62_1,0.8492569,200,0
'300014,38,FUND59,FUND59_2,0.8492569,100,0
'300014,38,TRST39,TRST39_1,0.841825902,220,0
'300014,38,FUND19,FUND19_8,0.838641189,400,0
'300014,38,FUND27,FUND27_12,0.838641189,440,0
'300014,38,FUND27,FUND27_10,0.828025478,440,0
'300014,38,TRST23,TRST23_1,0.823248408,220,0
'300014,38,FUND25,FUND25_11,0.822717622,440,0
'300014,38,FUND39,FUND39_4,0.822717622,440,0
'300014,38,FUND39,FUND39_20,0.822717622,440,0
'300014,38,FUND39,FUND39_21,0.822717622,440,0
'300014,38,FUND39,FUND39_23,0.822717622,440,0
'300014,38,INBK35,INBK35_3,0.816878981,140,0
'300014,38,FUND4,FUND4_12,0.809447983,440,0
'300014,38,INBK20,INBK20_5,0.809447983,440,0
'300014,38,INBK14,INBK14_6,0.8014862,440,0
'300014,38,FUND19,FUND19_2,0.796178344,400,0
'300014,38,FUND59,FUND59_2,0.796178344,100,0
'300014,38,TRST39,TRST39_5,0.748407643,440,0
'300014,38,INBK19,INBK19_11,0.743099788,440,0
'300014,38,FUND19,FUND19_6,0.743099788,440,0
'300014,38,FUND19,FUND19_11,0.743099788,440,0
'300014,38,INBK12,INBK12_4,0.71656051,440,0
'300014,38,INBK24,INBK24_1,0.700636943,440,0
'300014,38,FINC28,FINC28_1,0.557324841,440,0
'300014,38,INBK71,INBK71_4,0.477707006,440,0
'300015,38,FUND53,FUND53_19,1.482758621,670,0
'300015,38,TRST36,TRST36_1,1.344827586,130,0
'300015,38,TRST5,TRST5_1,1.24137931,240,0
'300015,38,TRST5,TRST5_1,1.206896552,100,0
'300015,38,FUND9,FUND9_13,1.206896552,670,0
'300015,38,FUND9,FUND9_14,1.206896552,100,0
'300015,38,FUND9,FUND9_15,1.206896552,670,0
'300015,38,FUND9,FUND9_18,1.206896552,200,0
'300015,38,FUND9,FUND9_20,1.206896552,670,0
'300015,38,FUND9,FUND9_24,1.206896552,670,0
'300015,38,FUND53,FUND53_11,1.206896552,380,0
'300015,38,FUND53,FUND53_67,1.206896552,280,0
'300015,38,TRST30,TRST30_3,1.206896552,670,0
'300015,38,TRST30,TRST30_9,1.206896552,670,0
'300015,38,TRST30,TRST30_11,1.206896552,670,0
'300015,38,FINC32,FINC32_1,1.206896552,670,0
'300015,38,TRST32,TRST32_1,1.206896552,670,0
'300015,38,TRST32,TRST32_2,1.206896552,670,0
'300015,38,TRST32,TRST32_3,1.206896552,670,0
'300015,38,TRST32,TRST32_4,1.206896552,670,0
'300015,38,TRST32,TRST32_5,1.206896552,670,0
'300015,38,TRST32,TRST32_7,1.206896552,670,0
'300015,38,FUND10,FUND10_15,1.17862069,670,0
'300015,38,TRST5,TRST5_1,1.172413793,100,0
'300015,38,FUND10,FUND10_6,1.172413793,670,0
'300015,38,FUND10,FUND10_12,1.172413793,400,0
'300015,38,FUND10,FUND10_14,1.172413793,670,0
'300015,38,FUND52,FUND52_11,1.148275862,670,0
'300015,38,FINC3,FINC3_2,1.137931035,670,0
'300015,38,FUND9,FUND9_25,1.137931035,470,0
'300015,38,FUND21,FUND21_6,1.137931035,210,0
'300015,38,FUND27,FUND27_11,1.137931035,670,0
'300015,38,INBK48,INBK48_1,1.137931035,200,0
'300015,38,INBK48,INBK48_4,1.137931035,570,0
'300015,38,INBK69,INBK69_15,1.137931035,670,0
'300015,38,TRST22,TRST22_1,1.133793103,190,0
'300015,38,FUND12,FUND12_3,1.131034483,400,0
'300015,38,FUND12,FUND12_4,1.131034483,670,0
'300015,38,FUND12,FUND12_5,1.131034483,670,0
'300015,38,FUND12,FUND12_8,1.131034483,670,0
'300015,38,FUND12,FUND12_9,1.131034483,670,0
'300015,38,FUND12,FUND12_11,1.131034483,670,0
'300015,38,INBK15,INBK15_3,1.120689655,670,0
'300015,38,INBK42,INBK42_1,1.120689655,670,0
'300015,38,INBK11,INBK11_2,1.103448276,300,0
'300015,38,INBK11,INBK11_4,1.103448276,670,0
'300015,38,FUND7,FUND7_5,1.103448276,670,0
'300015,38,INBK57,INBK57_1,1.103448276,670,0
'300015,38,INBK63,INBK63_2,1.103448276,670,0
'300015,38,FUND53,FUND53_16,1.103448276,670,0
'300015,38,FUND53,FUND53_20,1.103448276,670,0
'300015,38,FUND53,FUND53_51,1.103448276,670,0
'300015,38,FUND53,FUND53_63,1.103448276,250,0
'300015,38,TRST30,TRST30_2,1.075862069,190,0
'300015,38,INBK5,INBK5_2,1.068965517,100,0
'300015,38,FUND27,FUND27_10,1.068965517,670,0
'300015,38,FUND27,FUND27_12,1.068965517,600,0
'300015,38,FUND27,FUND27_13,1.068965517,670,0
'300015,38,INBK66,INBK66_1,1.068965517,100,0
'300015,38,INBK69,INBK69_3,1.068965517,230,0
'300015,38,INBK69,INBK69_21,1.068965517,400,0
'300015,38,INBK70,INBK70_1,1.068965517,670,0
'300015,38,INBK73,INBK73_5,1.068965517,670,0
'300015,38,FINC19,FINC19_1,1.042758621,670,0
'300015,38,INBK46,INBK46_1,1.04137931,670,0
'300015,38,TRST25,TRST25_1,1.04137931,670,0
'300015,38,FUND1,FUND1_2,1.037931035,300,0
'300015,38,INBK19,INBK19_11,1.037931035,670,0
'300015,38,INBK2,INBK2_4,1.034482759,670,0
'300015,38,FINC2,FINC2_1,1.034482759,670,0
'300015,38,FUND2,FUND2_33,1.034482759,670,0
'300015,38,INBK8,INBK8_1,1.034482759,200,0
'300015,38,FUND9,FUND9_18,1.034482759,200,0
'300015,38,FUND11,FUND11_8,1.034482759,150,0
'300015,38,INBK22,INBK22_4,1.034482759,670,0
'300015,38,FINC7,FINC7_1,1.034482759,670,0
'300015,38,FUND14,FUND14_1,1.034482759,450,0
'300015,38,FUND14,FUND14_2,1.034482759,670,0
'300015,38,FUND14,FUND14_4,1.034482759,670,0
'300015,38,FUND14,FUND14_5,1.034482759,300,0
'300015,38,INBK27,INBK27_9,1.034482759,670,0
'300015,38,FUND17,FUND17_6,1.034482759,670,0
'300015,38,FUND17,FUND17_10,1.034482759,670,0
'300015,38,TRST13,TRST13_1,1.034482759,110,0
'300015,38,INBK41,INBK41_1,1.034482759,670,0
'300015,38,FUND23,FUND23_21,1.034482759,670,0
'300015,38,FUND23,FUND23_24,1.034482759,160,0
'300015,38,FUND23,FUND23_26,1.034482759,670,0
'300015,38,FUND23,FUND23_39,1.034482759,670,0
'300015,38,FUND23,FUND23_40,1.034482759,300,0
'300015,38,FUND23,FUND23_44,1.034482759,670,0
'300015,38,FUND23,FUND23_46,1.034482759,670,0
'300015,38,FUND23,FUND23_55,1.034482759,670,0
'300015,38,FUND23,FUND23_69,1.034482759,100,0
'300015,38,FUND23,FUND23_89,1.034482759,670,0
'300015,38,FUND26,FUND26_9,1.034482759,670,0
'300015,38,FUND26,FUND26_16,1.034482759,670,0
'300015,38,FUND26,FUND26_19,1.034482759,670,0
'300015,38,FUND26,FUND26_20,1.034482759,670,0
'300015,38,FUND26,FUND26_21,1.034482759,670,0
'300015,38,FUND26,FUND26_30,1.034482759,670,0
'300015,38,FUND26,FUND26_31,1.034482759,670,0
'300015,38,FUND26,FUND26_33,1.034482759,670,0
'300015,38,FUND26,FUND26_34,1.034482759,200,0
'300015,38,FUND26,FUND26_35,1.034482759,670,0
'300015,38,FUND26,FUND26_49,1.034482759,670,0
'300015,38,FUND34,FUND34_14,1.034482759,670,0
'300015,38,FUND34,FUND34_18,1.034482759,670,0
'300015,38,FUND34,FUND34_24,1.034482759,670,0
'300015,38,FUND34,FUND34_27,1.034482759,670,0
'300015,38,INSN7,INSN7_5,1.034482759,100,0
'300015,38,INSN7,INSN7_41,1.034482759,300,0
'300015,38,FUND45,FUND45_2,1.034482759,670,0
'300015,38,FUND45,FUND45_5,1.034482759,200,0
'300015,38,FUND46,FUND46_4,1.034482759,100,0
'300015,38,FUND47,FUND47_2,1.034482759,530,0
'300015,38,FINC26,FINC26_1,1.034482759,670,0
'300015,38,FUND52,FUND52_8,1.034482759,670,0
'300015,38,FUND52,FUND52_9,1.034482759,670,0
'300015,38,FUND54,FUND54_3,1.034482759,670,0
'300015,38,FUND57,FUND57_1,1.034482759,670,0
'300015,38,FUND57,FUND57_2,1.034482759,660,0
'300015,38,FUND57,FUND57_3,1.034482759,230,0
'300015,38,FUND57,FUND57_4,1.034482759,670,0
'300015,38,FUND57,FUND57_7,1.034482759,500,0
'300015,38,FUND57,FUND57_11,1.034482759,460,0
'300015,38,FUND57,FUND57_12,1.034482759,670,0
'300015,38,FUND57,FUND57_27,1.034482759,670,0
'300015,38,FUND57,FUND57_32,1.034482759,400,0
'300015,38,TRST32,TRST32_6,1.034482759,670,0
'300015,38,INBK69,INBK69_4,1.034482759,150,0
'300015,38,INBK69,INBK69_10,1.034482759,580,0
'300015,38,FUND58,FUND58_8,1.034482759,300,0
'300015,38,INBK75,INBK75_1,1.034482759,670,0
'300015,38,FUND60,FUND60_5,1.034482759,670,0
'300015,38,FUND60,FUND60_7,1.034482759,670,0
'300015,38,TRST28,TRST28_1,1.033793103,670,0
'300015,38,INBK14,INBK14_6,1.017241379,670,0
'300015,38,INBK54,INBK54_1,1.017241379,270,0
'300015,38,TRST31,TRST31_1,1.017241379,670,0
'300015,38,INBK61,INBK61_1,1.00862069,670,0
'300015,38,TRST30,TRST30_6,1.006896552,670,0
'300015,38,TRST30,TRST30_18,1.006896552,120,0
'300015,38,FUND28,FUND28_12,1.006206897,670,0
'300015,38,TRST3,TRST3_1,1.001724138,370,0
'300015,38,FUND2,FUND2_34,1,510,0
'300015,38,FUND2,FUND2_35,1,670,0
'300015,38,INBK8,INBK8_2,1,100,0
'300015,38,INBK8,INBK8_3,1,400,0
'300015,38,FUND6,FUND6_3,1,670,0
'300015,38,FUND6,FUND6_6,1,670,0
'300015,38,FUND6,FUND6_15,1,350,0
'300015,38,FUND6,FUND6_19,1,670,0
'300015,38,FUND9,FUND9_16,1,670,0
'300015,38,FUND12,FUND12_1,1,670,0
'300015,38,FUND28,FUND28_9,1,670,0
'300015,38,FUND28,FUND28_11,1,670,0
'300015,38,FUND42,FUND42_1,1,670,0
'300015,38,FUND42,FUND42_5,1,670,0
'300015,38,FUND42,FUND42_6,1,170,0
'300015,38,FUND42,FUND42_7,1,670,0
'300015,38,FUND42,FUND42_9,1,670,0
'300015,38,FUND53,FUND53_36,1,670,0
'300015,38,FUND53,FUND53_38,1,670,0
'300015,38,FUND53,FUND53_64,1,260,0
'300015,38,INBK66,INBK66_1,1,100,0
'300015,38,FINC28,FINC28_1,1,670,0
'300015,38,INBK77,INBK77_35,1,670,0
'300015,38,INBK77,INBK77_38,1,670,0
'300015,38,INBK77,INBK77_45,1,670,0
'300015,38,INBK74,INBK74_2,0.999310345,670,0
'300015,38,INBK5,INBK5_2,0.993103448,570,0
'300015,38,FUND20,FUND20_5,0.993103448,670,0
'300015,38,INBK2,INBK2_1,0.984827586,670,0
'300015,38,INBK77,INBK77_36,0.982758621,670,0
'300015,38,INBK77,INBK77_40,0.982758621,670,0
'300015,38,INBK50,INBK50_3,0.97,670,0
'300015,38,FUND2,FUND2_21,0.965517241,670,0
'300015,38,FUND2,FUND2_28,0.965517241,100,0
'300015,38,FUND2,FUND2_36,0.965517241,670,0
'300015,38,FUND2,FUND2_37,0.965517241,670,0
'300015,38,FUND2,FUND2_38,0.965517241,670,0
'300015,38,FUND2,FUND2_39,0.965517241,280,0
'300015,38,FUND2,FUND2_40,0.965517241,400,0
'300015,38,FUND2,FUND2_46,0.965517241,200,0
'300015,38,FUND2,FUND2_50,0.965517241,600,0
'300015,38,FUND2,FUND2_51,0.965517241,100,0
'300015,38,INBK3,INBK3_3,0.965517241,670,0
'300015,38,FUND6,FUND6_9,0.965517241,500,0
'300015,38,FUND6,FUND6_10,0.965517241,670,0
'300015,38,FUND6,FUND6_12,0.965517241,670,0
'300015,38,INBK9,INBK9_2,0.965517241,670,0
'300015,38,INBK10,INBK10_1,0.965517241,670,0
'300015,38,FUND8,FUND8_1,0.965517241,670,0
'300015,38,FUND8,FUND8_2,0.965517241,400,0
'300015,38,FUND9,FUND9_18,0.965517241,270,0
'300015,38,FUND9,FUND9_26,0.965517241,670,0
'300015,38,INBK27,INBK27_3,0.965517241,670,0
'300015,38,INBK33,INBK33_4,0.965517241,670,0
'300015,38,INBK44,INBK44_1,0.965517241,670,0
'300015,38,FUND31,FUND31_1,0.965517241,670,0
'300015,38,FUND31,FUND31_7,0.965517241,670,0
'300015,38,FUND31,FUND31_10,0.965517241,670,0
'300015,38,TRST19,TRST19_1,0.965517241,670,0
'300015,38,FUND37,FUND37_6,0.965517241,670,0
'300015,38,FUND37,FUND37_7,0.965517241,120,0
'300015,38,INBK53,INBK53_1,0.965517241,670,0
'300015,38,FUND45,FUND45_3,0.965517241,300,0
